title,rent_type,district,sub_district,community,area,orientation,bedrooms,living_rooms,bathrooms,tags,platform,price
独栋·这家儿公寓 紫御长安 直租可月付-整租-LOFT两室一厅-独立厨房双卫生间-品牌公寓-地铁一号线CH 2室1厅,整租,,,,90.0,90.00㎡,2.0,1.0,2.0,独栋公寓|近地铁|精装,这家儿公寓,4900
整租·新华西街 2室1厅 南/北,整租,通州,万达,新华西街,69.0,69.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,3600
整租·东中街 3室1厅 东/西/北,整租,东城,东直门,东中街,68.0,68.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖,链家,8300
整租·京铁瑞园 2室1厅 南/北,整租,朝阳,大望路,京铁瑞园,93.0,93.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖,链家,8000
整租·紫金新园三区 3室1厅 西北,整租,门头沟,石门营,紫金新园三区,82.0,82.00㎡,3.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,4000
整租·丽都水岸 3室2厅 南/北,整租,朝阳,酒仙桥,丽都水岸,179.65,179.65㎡,3.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,20000
整租·新源西里中街 2室1厅 南,整租,朝阳,东直门,新源西里中街,57.55,57.55㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,6600
整租·恋日国际 2室1厅 西,整租,朝阳,CBD,恋日国际,76.93,76.93㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,7500
独栋·这家儿公寓 紫御长安 直租可月付-整租-LOFT两室一厅-独立厨房双卫生间双淋浴-品牌公寓-地铁一号线DC 2室1厅,整租,,,,90.0,90.00㎡,2.0,1.0,2.0,独栋公寓|近地铁|精装,这家儿公寓,4990
整租·康营家园B区 2室1厅 南/北,整租,朝阳,中央别墅区,康营家园B区,86.27,86.27㎡,2.0,1.0,1.0,官方核验|新上|精装,链家,5150
整租·花市枣苑二期 1室1厅 西,整租,东城,东花市,花市枣苑二期,55.04,55.04㎡,1.0,1.0,1.0,官方核验,链家,6200
独栋·冠寓 北京熙悦天街店 良乡大学城北地铁站 落地窗loft 高性价比 免中介费 物业费 1室1厅,其他,,,,41.0,41.00㎡,1.0,1.0,1.0,独栋公寓|月租|近地铁|精装|有阳台|开放厨房|押一付一,冠寓,0
独栋·爱窝公寓 半壁店DDB店 朝南大复式房东直租无杂费 1室1厅,其他,,,,35.0,35.00㎡,1.0,1.0,1.0,独栋公寓|月租|精装|开放厨房,爱窝公寓,2800
整租·秀水园 1室1厅 东,整租,朝阳,甜水园,秀水园,42.43,42.43㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,4600
整租·隆兴园三里 1室1厅 南/北,整租,大兴,大兴新机场,隆兴园三里,61.0,61.00㎡,1.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,2400
整租·旅游新村 2室2厅 南/北,整租,通州,万达,旅游新村,131.0,131.00㎡,2.0,2.0,2.0,官方核验|近地铁|集中供暖|双卫生间,链家,5300
独栋·柚米寓 亦庄次渠地铁站店 租期4个月起，17号线次渠北站，次渠地铁站直达北神树，国贸，十里河等，民用水电，租金月付 1室1厅,其他,,,,24.0,24.00㎡,1.0,1.0,1.0,独栋公寓|精装|押一付一,柚米寓,1788
独栋·柚米寓 亦庄次渠地铁站店 租期4个月起，17号线次渠地铁站，亦庄火车站，地铁直达经海路，民用水电，京东小米周边 1室1厅,其他,,,,24.0,24.00㎡,1.0,1.0,1.0,独栋公寓|精装|押一付一,柚米寓,1896
整租·碧湖居 2室1厅 东北,整租,朝阳,农展馆,碧湖居,93.0,93.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,11000
独栋·柚米寓 亦庄次渠地铁站店 限时特惠【民用水电】次渠地铁站，亦庄火车站，经海路，京东总部，十里河，国贸等地 1室1厅,其他,,,,24.0,24.00㎡,1.0,1.0,1.0,独栋公寓|精装|押一付一,柚米寓,1838
整租·东馨园 2室1厅 南/北,整租,海淀,西北旺,东馨园,68.0,68.00㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,5740
整租·北京财富中心 2室2厅 北,整租,朝阳,东大桥,北京财富中心,136.0,136.00㎡,2.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,16500
整租·腾龙家园三区 1室1厅 南,整租,房山,阎村,腾龙家园三区,71.16,71.16㎡,1.0,1.0,1.0,官方核验|精装,链家,2500
整租·大湖山庄 5室1厅 南,整租,朝阳,中央别墅区,大湖山庄,414.0,414.00㎡,5.0,1.0,4.0,官方核验|精装,链家,75000
整租·阳春光华家园 2室1厅 南,整租,海淀,万柳,阳春光华家园,121.0,121.00㎡,2.0,1.0,2.0,官方核验|近地铁|集中供暖|双卫生间|随时看房,链家,13000
整租·万源东里 2室1厅 南/北,整租,丰台,万源,万源东里,58.0,58.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,4000
整租·珠江绿洲 3室1厅 南,整租,朝阳,双桥,珠江绿洲,153.32,153.32㎡,3.0,1.0,2.0,官方核验|精装|集中供暖|双卫生间,链家,11000
整租·稻香园西里 2室1厅 南,整租,海淀,苏州桥,稻香园西里,60.3,海淀-苏州桥-稻香园西里,2.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,7372
整租·育芳园东里 2室2厅 南/北,整租,丰台,玉泉营,育芳园东里,80.0,80.00㎡,2.0,2.0,1.0,官方核验|近地铁|精装|集中供暖,链家,4800
整租·康城别墅一期 3室2厅 复式 南/北,整租,朝阳,双桥,康城别墅一期,189.0,189.00㎡,3.0,2.0,2.0,官方核验|精装|双卫生间,链家,13000
整租·百万庄大街 1室1厅 南,整租,西城,阜成门,百万庄大街,44.7,西城-阜成门-百万庄大街,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,6990
整租·红莲晴园 2室1厅 南,整租,西城,马连道,红莲晴园,77.18,西城-马连道-红莲晴园,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7690
整租·远洋一方溪语苑 3室2厅 南/北,整租,朝阳,双桥,远洋一方溪语苑,128.41,128.41㎡,3.0,2.0,2.0,官方核验|双卫生间,链家,7800
整租·万泉河62号院 2室1厅 东南/北,整租,海淀,苏州桥,万泉河62号院,85.9,85.90㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,9600
整租·三里屯南 2室1厅 南,整租,朝阳,三里屯,三里屯南,63.1,63.10㎡,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,6751
整租·西黄城根南街一区 1室1厅 南,整租,西城,西单,西黄城根南街一区,44.0,44.00㎡,1.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,7000
整租·福悦四季 2室1厅 南,整租,丰台,青塔,福悦四季,75.0,75.00㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5360
整租·风度柏林 3室2厅 南/北,整租,朝阳,大望路,风度柏林,164.72,164.72㎡,3.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,15500
整租·角门13号院 1室1厅 南,整租,丰台,马家堡,角门13号院,51.0,51.00㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,5890
整租·世安家园 2室2厅 南,整租,朝阳,望京,世安家园,82.1,82.10㎡,2.0,2.0,1.0,官方核验|精装|集中供暖|随时看房,链家,7500
整租·豆瓣胡同 3室1厅 南/北,整租,东城,朝阳门内,豆瓣胡同,86.2,86.20㎡,3.0,1.0,1.0,官方核验|集中供暖,链家,12500
整租·怡安园小区 3室1厅 南/北,整租,怀柔,怀柔,怡安园小区,72.36,72.36㎡,3.0,1.0,1.0,官方核验|集中供暖,链家,1900
整租·怡馨家园 2室1厅 东,整租,顺义,顺义城,怡馨家园,102.1,102.10㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4190
整租·大山子南里 2室1厅 南/北,整租,朝阳,酒仙桥,大山子南里,60.0,60.00㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,5100
整租·角门16号院 3室1厅 南/北,整租,丰台,马家堡,角门16号院,55.14,55.14㎡,3.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,4600
整租·广安门内大街 2室1厅 南/北,整租,西城,牛街,广安门内大街,58.0,58.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,6500
整租·万寿路西街11号院 2室1厅 东北,整租,海淀,万寿路,万寿路西街11号院,57.75,57.75㎡,2.0,1.0,1.0,公寓|近地铁|精装|集中供暖|押一付一|随时看房,自如,6830
整租·合景领峰10号院 2房间 南,整租,房山,长阳,合景领峰10号院,47.07,47.07㎡,,,,公寓|精装|集中供暖|押一付一|随时看房,自如,3230
整租·保利西山林语 2室1厅 南/北,整租,海淀,海淀北部新区,保利西山林语,74.76,74.76㎡,2.0,1.0,1.0,官方核验|精装|随时看房,链家,5100
整租·隆曦园C区 3室2厅 东/西,整租,房山,良乡,隆曦园C区,131.97,131.97㎡,3.0,2.0,2.0,官方核验|集中供暖|双卫生间|随时看房,链家,3500
整租·新景家园西区 4室1厅 东,整租,东城,崇文门,新景家园西区,118.0,118.00㎡,4.0,1.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间,链家,13000
整租·苏庄二里 3室1厅 南/北,整租,房山,良乡,苏庄二里,109.56,109.56㎡,3.0,1.0,2.0,官方核验|近地铁|集中供暖|双卫生间|随时看房,链家,3600
整租·长阳半岛怡和南路10号院 2室1厅 东/西,整租,房山,长阳,长阳半岛怡和南路10号院,91.93,91.93㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,4300
整租·下坡屯家园一区 1室1厅 南,整租,顺义,顺义其它,下坡屯家园一区,62.37,62.37㎡,1.0,1.0,1.0,官方核验|随时看房,链家,2000
整租·京汉旭城 1室1厅 南,整租,石景山,鲁谷,京汉旭城,53.0,石景山-鲁谷-京汉旭城,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5090
整租·蓝岸丽舍五期 4室2厅 南/北,整租,顺义,顺义其它,蓝岸丽舍五期,254.0,254.00㎡,4.0,2.0,4.0,官方核验|精装,链家,9500
整租·华贸商务楼 4室2厅 东/西,整租,朝阳,CBD,华贸商务楼,320.66,320.66㎡,4.0,2.0,2.0,官方核验|近地铁|集中供暖|双卫生间|随时看房,链家,35000
整租·友谊嘉园二期 1室1厅 南,整租,海淀,海淀北部新区,友谊嘉园二期,55.0,海淀-海淀北部新区-友谊嘉园二期,1.0,1.0,1.0,公寓|精装|押一付一|随时看房,自如,5530
整租·石门营新区六区 2室1厅 北,整租,门头沟,石门营,石门营新区六区,62.94,门头沟-石门营-石门营新区六区,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,3760
整租·双泉堡甲1号院 2室1厅 东,整租,朝阳,南沙滩,双泉堡甲1号院,87.8,朝阳-南沙滩-双泉堡甲1号院,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,8360
整租·太阳国际公馆 2室1厅 东/北,整租,朝阳,太阳宫,太阳国际公馆,97.12,97.12㎡,2.0,1.0,1.0,官方核验|精装|随时看房,链家,9900
整租·嘉美风尚中心 4室2厅 东南/西北,整租,朝阳,望京,嘉美风尚中心,186.56,186.56㎡,4.0,2.0,2.0,官方核验|近地铁|精装|集中供暖|双卫生间|随时看房,链家,14000
整租·小黄庄一区 2室1厅 南/北,整租,东城,和平里,小黄庄一区,60.3,60.30㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6200
整租·首开熙悦双子座 2房间 北,整租,房山,长阳,首开熙悦双子座,54.0,54.00㎡,,,,官方核验|近地铁|精装|集中供暖|随时看房,链家,3000
整租·邮科社区 2室1厅 南/北,整租,海淀,牡丹园,邮科社区,48.2,48.20㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖|随时看房,链家,7600
整租·燕化星城健德三里 2室2厅 南/北,整租,房山,阎村,燕化星城健德三里,106.08,106.08㎡,2.0,2.0,2.0,官方核验|近地铁|集中供暖|双卫生间,链家,2400
整租·枣园东里 2室1厅 南,整租,大兴,枣园,枣园东里,77.68,大兴-枣园-枣园东里,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4160
整租·梨园小镇 3室1厅 南/北,整租,通州,梨园,梨园小镇,123.98,123.98㎡,3.0,1.0,2.0,官方核验|近地铁|集中供暖|双卫生间|随时看房,链家,5700
整租·中建红杉溪谷 5室2厅 南/北,整租,通州,潞苑,中建红杉溪谷,209.0,209.00㎡,5.0,2.0,3.0,官方核验|精装|随时看房,链家,15800
整租·下坡屯家园一区 3室1厅 南/北,整租,顺义,顺义其它,下坡屯家园一区,100.0,100.00㎡,3.0,1.0,1.0,官方核验|精装|随时看房,链家,3500
整租·九龙花园 2室1厅 西,整租,朝阳,双井,九龙花园,90.73,朝阳-双井-九龙花园,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,7790
整租·世纪星城三期 2室1厅 南,整租,通州,通州北苑,世纪星城三期,102.25,102.25㎡,2.0,1.0,1.0,新上|公寓|精装|集中供暖|押一付一,自如,5590
整租·时代龙和大道 3室2厅 南/北,整租,大兴,黄村中,时代龙和大道,136.0,136.00㎡,3.0,2.0,2.0,官方核验|双卫生间,链家,6000
整租·六里屯北里 1室1厅 南,整租,朝阳,甜水园,六里屯北里,41.69,41.69㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,5519
整租·运乔嘉园 1室1厅 东北,整租,通州,乔庄,运乔嘉园,61.25,61.25㎡,1.0,1.0,1.0,官方核验|随时看房,链家,2800
整租·三里河三区 1室1厅 南,整租,西城,月坛,三里河三区,35.9,35.90㎡,1.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6300
整租·丰台南路108号院 2室1厅 东,整租,丰台,看丹桥,丰台南路108号院,64.68,64.68㎡,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,5823
整租·宜品上层 2房间 东,整租,海淀,上地,宜品上层,57.37,57.37㎡,,,,公寓|精装|集中供暖|押一付一|随时看房,自如,6090
整租·建西苑中里 2室1厅 南,整租,海淀,田村,建西苑中里,67.57,67.57㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4790
整租·珠江四季悦城 3房间 复式 南,整租,通州,通州其它,珠江四季悦城,90.0,90.00㎡,,,,官方核验|精装|集中供暖|双卫生间,链家,7500
整租·北京城建琨廷漫缇 3室1厅 南/北,整租,房山,窦店,北京城建琨廷漫缇,105.0,105.00㎡,3.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,2800
整租·昌运宫 2室1厅 西南,整租,海淀,紫竹桥,昌运宫,63.2,63.20㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,6800
整租·海淀南路24号院 2室1厅 南/北,整租,海淀,苏州桥,海淀南路24号院,56.7,56.70㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,10000
整租·小南庄社区 2室1厅 南,整租,海淀,苏州桥,小南庄社区,88.6,海淀-苏州桥-小南庄社区,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,8790
整租·颐源居小区 3室2厅 东南,整租,海淀,公主坟,颐源居小区,143.0,143.00㎡,3.0,2.0,2.0,官方核验|精装|集中供暖|双卫生间|随时看房,链家,15500
整租·磨房南里 1室1厅 东北,整租,朝阳,北工大,磨房南里,44.01,朝阳-北工大-磨房南里,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4530
整租·国美第一城3号院 2室1厅 西南,整租,朝阳,朝青,国美第一城3号院,88.06,88.06㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一,自如,7960
整租·农科院 2室1厅 西,整租,海淀,皂君庙,农科院,77.5,77.50㎡,2.0,1.0,1.0,官方核验|近地铁|集中供暖,链家,9900
整租·长虹小区 3室1厅 南,整租,房山,良乡,长虹小区,91.0,91.00㎡,3.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,3240
整租·半壁街南路1号院 2室1厅 东/南,整租,海淀,紫竹桥,半壁街南路1号院,61.25,61.25㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,6200
整租·北影小区 2室1厅 东,整租,海淀,北太平庄,北影小区,90.7,90.70㎡,2.0,1.0,1.0,公寓|月租|近地铁|精装|集中供暖|押一付一|随时看房,自如,9230
整租·星河湾朗园 5室2厅 跃层 南/北,整租,朝阳,朝青,星河湾朗园,507.0,507.00㎡,5.0,2.0,4.0,官方核验|近地铁|精装,链家,70000
整租·北太平路16号院 2室1厅 东,整租,海淀,五棵松,北太平路16号院,50.0,50.00㎡,2.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5530
整租·周仓庵胡同 2室1厅 南,整租,通州,万达,周仓庵胡同,53.71,53.71㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,2500
整租·远洋沁山水上品 3室1厅 南,整租,石景山,鲁谷,远洋沁山水上品,142.22,142.22㎡,3.0,1.0,2.0,公寓|月租|精装|集中供暖|押一付一|双卫生间|随时看房,自如,13590
整租·曙光西里 2室1厅 东,整租,朝阳,三元桥,曙光西里,40.0,40.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,5500
整租·椿树园 3室1厅 东南/北,整租,西城,宣武门,椿树园,86.0,86.00㎡,3.0,1.0,1.0,官方核验|近地铁|集中供暖|随时看房,链家,13000
整租·苇子坑22号院 1室1厅 南,整租,丰台,成寿寺,苇子坑22号院,42.5,42.50㎡,1.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4430
整租·远洋一方润园6号院 2室1厅 南,整租,朝阳,双桥,远洋一方润园6号院,74.25,74.25㎡,2.0,1.0,1.0,公寓|精装|集中供暖|押一付一|随时看房,自如,4990
整租·东湖湾一期 3室1厅 南,整租,朝阳,望京,东湖湾一期,170.53,170.53㎡,3.0,1.0,2.0,公寓|月租|精装|集中供暖|押一付一|双卫生间|随时看房,自如,19390
整租·朝北8080 2房间 北,整租,通州,北关,朝北8080,36.22,36.22㎡,,,,官方核验|精装|集中供暖,链家,3500
整租·长阳国际城二区 3室1厅 南/北,整租,房山,长阳,长阳国际城二区,88.83,88.83㎡,3.0,1.0,1.0,官方核验|精装|随时看房,链家,4200
整租·西便门西里 2室1厅 南/北,整租,西城,木樨地,西便门西里,53.97,53.97㎡,2.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,5600
整租·莲花池东路9号院 2室1厅 西,整租,海淀,军博,莲花池东路9号院,69.0,69.00㎡,2.0,1.0,1.0,官方核验|精装|集中供暖|随时看房,链家,9800
整租·首经贸中街1号院 3室1厅 西南,整租,丰台,玉泉营,首经贸中街1号院,85.76,85.76㎡,3.0,1.0,1.0,官方核验|近地铁|精装|随时看房,链家,7500
整租·万科云溪 3室2厅 南/北,整租,密云,溪翁庄镇,万科云溪,113.29,113.29㎡,3.0,2.0,2.0,官方核验|双卫生间|随时看房,链家,3800
整租·昌盛园二区 3室1厅 南/北,整租,昌平,东关,昌盛园二区,102.52,102.52㎡,3.0,1.0,1.0,官方核验|集中供暖|随时看房,链家,3500
整租·定慧西里 2室1厅 西北,整租,海淀,定慧寺,定慧西里,39.5,39.50㎡,2.0,1.0,1.0,公寓|月租|精装|集中供暖|押一付一|随时看房,自如,5860
整租·紫金新园二区 2室1厅 南,整租,门头沟,石门营,紫金新园二区,66.0,66.00㎡,2.0,1.0,1.0,官方核验|近地铁|精装|集中供暖,链家,3500
